id,year,month,day,tmin,tmax,mean_cloud,wind,prcp,wet_day
309,6486,2,4,-15.0046,1.41175,0.467831,0,0,0
309,6486,2,5,-12.8701,2.37937,0.815117,0.446182,0.642052,1
309,6486,2,6,-9.82119,-2.85967,0.708033,0,0,0
309,6486,2,7,-5.58839,-0.715579,0.982658,0,0.0375289,1
309,6486,2,8,-13.0783,-3.22858,0.984422,0,6.35804,1
309,6486,2,9,-13.8139,-5.18153,0.942767,0,0.408699,1
309,6486,2,10,-12.689,6.70828,0.655798,0,0,0
309,6486,2,11,-12.098,-5.86009,0.914494,0,1.07314,1
309,6486,2,12,-10.1027,-6.67369,0.965042,0,17.1506,1
309,6486,2,13,-10.523,-4.6862,0.943546,0,0.654141,1
309,6486,2,14,-10.4743,-4.76917,0.576541,0,0,0
309,6486,2,15,-11.8567,1.36106,0.901146,0,14.7979,1
309,6486,2,16,-10.9585,-4.11475,0.94695,0,0.0715045,1
309,6486,2,17,-13.1269,-8.22087,0.941178,0,0.402907,1
309,6486,2,18,-14.5016,-4.9485,0.847182,0,0,0
309,6486,2,19,-11.8241,-6.08716,0.976756,0,0.0767532,1
309,6486,2,20,-13.5149,-8.39198,0.963477,0,5.48602,1
309,6486,2,21,-13.0249,-9.77505,1,0,0,0
309,6486,2,22,-9.97504,3.37521,0.627524,0,0,0
309,6486,2,23,-12.262,-4.48044,1,0,4.40571,1
309,6486,2,24,-11.7948,-6.298,0.541071,0,0,0
309,6486,2,25,-9.02558,-2.39873,0.902753,0,2.22231,1
309,6486,2,26,-9.08986,0.252511,1,0.747294,1.77389,1
309,6486,2,27,-8.40427,0.270746,1,1.31049,2.25814,1
309,6486,2,28,-12.3301,-4.9125,1,0.886879,0.371816,1
309,6486,3,1,-9.56281,-3.47934,0.734774,1.81109,1.74384,1
309,6486,3,2,-7.93086,-5.61414,0.909253,0,0.677874,1
309,6486,3,3,-8.39787,7.57256,0.840661,1.66381,2.74317,1
309,6486,3,4,-7.8272,-0.465084,0.848067,3.26523,0.173264,1
309,6486,3,5,-7.1346,0.212773,0.864802,0.503306,0.0792529,1
309,6486,3,6,-7.47871,2.88499,0.864021,2.37542,0.00848446,1
309,6486,3,7,-5.11001,-1.79504,0.766404,3.48115,0.0476137,1
309,6486,3,8,-7.6187,-3.71987,0.501577,0,0,0
309,6486,3,9,-6.11693,0.326622,0.673913,3.22012,0.184292,1
309,6486,3,10,-8.35957,-5.31268,0.426637,1.67766,0,0
309,6486,3,11,-5.88885,2.48817,0.67509,4.03023,3.5479,1
309,6486,3,12,-7.36939,5.0258,0.238732,2.54907,0,0
309,6486,3,13,-11.059,1.05297,0.51587,0.5794,0,0
309,6486,3,14,-7.09847,0.719459,0.645229,5.68318,4.67398,1
309,6486,3,15,-13.51,-4.51692,0.248248,5.04772,0,0
309,6486,3,16,-4.67761,4.54854,0.860418,2.91736,1.37288,1
309,6486,3,17,-8.06645,2.07582,0.663347,3.2125,2.75915,1
309,6486,3,18,-6.03543,1.76558,0.731717,4.107,0.11251,1
309,6486,3,19,-5.80172,3.66284,0.857727,5.20829,0.181659,1
309,6486,3,20,-5.49032,4.8152,0.714903,3.07817,0.21808,1
309,6486,3,21,-8.33329,3.91762,0.713865,1.20337,15.0212,1
309,6486,3,22,-9.7387,5.54244,0.326356,2.03439,0,0
309,6486,3,23,-5.39428,-1.75673,0.721359,3.39935,0.414574,1
309,6486,3,24,-12.4477,5.49768,0.392333,0,0,0
309,6486,3,25,-11.0367,0.208885,0.272812,1.43053,0,0
309,6486,3,26,-9.05782,2.30064,0.284588,2.03923,0,0
309,6486,3,27,-7.26705,3.19698,0.824682,0.916478,1.76433,1
309,6486,3,28,-6.69767,1.22938,0.960141,3.76472,2.22194,1
309,6486,3,29,-12.5282,0.263025,0.0642476,1.57612,0,0
309,6486,3,30,-0.822406,11.2932,0.0295106,2.62396,0,0
309,6486,3,31,-10.0385,4.13781,0.591078,1.77262,0,0
309,6486,4,1,-8.3666,3.22669,0.856741,1.84391,0.434984,1
309,6486,4,2,-9.06083,0.0510769,0.730399,2.574,4.14356,1
309,6486,4,3,-9.49856,-0.100277,0.493358,0.295199,0,0
309,6486,4,4,-7.22752,2.22421,0.874137,1.30466,1.20236,1
309,6486,4,5,-11.9913,-0.0987623,0.582635,0,0,0
309,6486,4,6,-7.78515,0.549166,0.901734,0.193922,2.39555,1
309,6486,4,7,-8.21031,-4.91688,0.945363,0.284145,1.86023,1
309,6486,4,8,-6.548,2.05733,0.887093,0,0.300114,1
309,6486,4,9,-7.34139,1.89512,0.77357,0,0.573624,1
309,6486,4,10,-7.17524,-1.38504,0.971481,0,2.18036,1
309,6486,4,11,-5.66703,3.77604,0.968369,0,1.13635,1
309,6486,4,12,-6.20629,-2.56087,0.897586,0,1.91283,1
309,6486,4,13,-8.61758,-2.01837,0.825099,0,1.21509,1
309,6486,4,14,-10.6595,2.19607,0.771196,0,0,0
309,6486,4,15,-5.79653,-0.0624206,1,0,1.20944,1
309,6486,4,16,-6.34203,1.98499,0.964929,0,0.805822,1
309,6486,4,17,-7.22036,7.16198,0.645091,0,0,0
309,6486,4,18,-5.25089,0.751769,0.806613,0,0.98421,1
309,6486,4,19,-6.25864,2.12279,0.796125,0,0,0
309,6486,4,20,-7.58086,-3.60363,1,0,1.28629,1
309,6486,4,21,-9.60429,1.48708,0.769462,0,0,0
309,6486,4,22,-5.04545,-0.671208,0.958897,0,0.385854,1
309,6486,4,23,-5.54863,4.05439,0.895175,0,0.01966,1
309,6486,4,24,-6.64278,3.82733,0.861022,0,1.24324,1
309,6486,4,25,-5.53865,5.66428,0.954721,0,0,0
309,6486,4,26,-4.3178,1.08779,0.965844,0,0.859457,1
309,6486,4,27,-6.01683,3.14532,0.837846,0,0.0658309,1
309,6486,4,28,-6.13528,3.98947,0.705388,0.189504,0,0
309,6486,4,29,-5.72286,4.03919,0.856481,0,0.0431986,1
309,6486,4,30,-5.06105,3.88466,0.916897,0.522655,4.84368,1
309,6486,5,1,-6.53017,-3.26645,0.94943,1.20528,0.00609096,1
309,6486,5,2,-2.5547,10.4274,0.893372,1.37118,5.02359,1
309,6486,5,3,-0.982448,3.94944,0.984843,2.67585,2.96409,1
309,6486,5,4,-4.47324,1.24291,0.90022,2.26758,0.325158,1
309,6486,5,5,-4.4604,7.92687,0.752869,6.31927,0,0
309,6486,5,6,-0.652133,7.09434,0.921759,3.70414,3.66215,1
309,6486,5,7,-4.96451,-0.88716,0.802947,2.28132,0,0
309,6486,5,8,-1.76718,9.68832,0.931286,1.13253,1.7061,1
309,6486,5,9,-1.77414,6.59645,0.995378,2.88557,0.61152,1
309,6486,5,10,-0.525688,7.21172,0.748855,3.23,0,0
309,6486,5,11,-0.931526,7.34936,0.923514,3.49655,6.26062,1
309,6486,5,12,-2.77285,7.10857,0.955333,1.97938,0.182649,1
309,6486,5,13,-0.502669,4.73863,1,4.32813,1.92975,1
309,6486,5,14,-2.21757,2.30246,0.888541,1.88514,0.0344174,1
309,6486,5,15,-0.842642,7.24428,0.620788,3.03203,0,0
309,6486,5,16,0.695185,9.49437,0.821286,4.67245,0,0
309,6486,5,17,-3.13055,9.62369,0.976699,3.52643,0,0
309,6486,5,18,0.323408,7.44775,0.870945,3.25171,1.98194,1
309,6486,5,19,-1.13648,4.42341,0.943648,3.74549,3.21516,1
309,6486,5,20,-2.51528,5.8331,0.607657,4.53797,0,0
309,6486,5,21,-1.91739,7.15572,0.888611,0.646056,0,0
309,6486,5,22,1.54897,7.82482,0.760138,6.72169,0,0
309,6486,5,23,1.90814,2.00574,0.963215,5.10697,0.717705,1
309,6486,5,24,0.30839,8.90284,0.825073,3.21283,0,0
309,6486,5,25,-0.597927,8.45904,0.658939,2.57348,0,0
309,6486,5,26,1.03526,9.50124,0.923381,2.92665,0.216998,1
309,6486,5,27,1.48554,11.8549,0.946569,4.24352,2.575,1
309,6486,5,28,4.01546,10.6769,0.919024,1.79181,1.91156,1
309,6486,5,29,-1.64326,10.2519,0.846891,1.67723,0,0
309,6486,5,30,-0.613819,15.3804,0.510334,2.19158,0,0
309,6486,5,31,1.98968,11.3263,1,0,4.19278,1
309,6486,6,1,1.76632,6.45135,0.671293,1.24315,0,0
309,6486,6,2,2.30393,13.5622,0.896037,1.40447,1.50976,1
309,6486,6,3,0.53945,13.817,0.37551,0.409338,0,0
309,6486,6,4,1.63044,10.4935,0.349386,0.596028,0,0
309,6486,6,5,4.06455,7.64119,0.929374,0.804651,0.132413,1
309,6486,6,6,2.07448,10.639,0.613675,0.55324,0,0
309,6486,6,7,2.93106,10.1542,0.92216,0.804608,0.0931601,1
309,6486,6,8,1.16292,10.0364,0.675035,0,0,0
309,6486,6,9,3.69615,10.0531,0.91752,0.355621,3.12458,1
309,6486,6,10,3.59871,7.83003,0.976981,0.1845,0.0579764,1
309,6486,6,11,1.71194,9.53269,0.462791,0,0,0
309,6486,6,12,4.2983,14.9752,0.90947,0,0.615079,1
309,6486,6,13,3.29637,10.4064,0.526981,0.0423564,0,0
309,6486,6,14,5.52597,8.32987,0.925011,0.0305291,2.74601,1
309,6486,6,15,5.09135,10.5865,0.913936,0,2.10075,1
309,6486,6,16,5.5749,17.3552,0.465339,0,0,0
309,6486,6,17,3.95237,16.1616,0.713026,0,0,0
309,6486,6,18,3.96743,8.23471,0.823226,0,0.227996,1
309,6486,6,19,5.68047,12.5334,0.913135,0,1.993,1
309,6486,6,20,7.50102,13.2373,0.857941,0,6.09468,1
309,6486,6,21,2.53031,19.4138,0.574758,0,0,0
309,6486,6,22,5.86216,16.2319,0.793568,0,0,0
309,6486,6,23,6.69479,9.3737,0.879379,0,2.80138,1
309,6486,6,24,5.95407,10.9648,0.982873,0,3.0032,1
309,6486,6,25,4.38987,11.4515,0.0954075,0,0,0
309,6486,6,26,6.01728,17.9023,0.781366,0,0,0
309,6486,6,27,6.52446,21.3835,0.883032,0,0.222672,1
309,6486,6,28,7.06002,16.3164,0.816137,0,1.51483,1
309,6486,6,29,6.84197,15.1132,0.84588,0,0,0
309,6486,6,30,9.41877,11.4432,0.81785,0,3.69792,1
309,6486,7,1,10.3833,18.6283,0.921662,0,0.509164,1
309,6486,7,2,8.151,18.2469,0.70922,0,0,0
309,6486,7,3,9.21934,17.1521,0.850685,0,0.935231,1
309,6486,7,4,12.0007,15.1473,0.999573,0,0.918429,1
309,6486,7,5,10.5165,22.8092,0.239942,0,0,0
309,6486,7,6,10.4499,17.9226,0.314743,0,0,0
309,6486,7,7,8.88071,18.2602,0.768395,0,0.243101,1
309,6486,7,8,9.84744,15.0129,0.982464,0,0.272227,1
309,6486,7,9,10.0375,15.8947,0.78633,0,0.652547,1
309,6486,7,10,9.23273,17.2156,0.422335,0,0,0
309,6486,7,11,10.5157,23.6425,0.671946,0,1.31536,1
309,6486,7,12,7.41682,13.9989,0.729965,0,1.18323,1
309,6486,7,13,11.4951,18.3677,0.821871,0,4.82238,1
309,6486,7,14,8.30768,16.6592,0.747127,0,6.03361,1
309,6486,7,15,8.98541,14.473,0.761543,0,0.117916,1
309,6486,7,16,8.81648,16.9674,0.867815,0,1.07755,1
309,6486,7,17,10.7664,21.1109,0.928038,0.0411233,3.21562,1
309,6486,7,18,9.42924,23.0879,0.5633,0,0,0
309,6486,7,19,11.4254,15.5419,0.292675,0,0,0
309,6486,7,20,8.37525,15.0191,0.626795,0,0.800621,1
309,6486,7,21,10.9327,20.4406,0.741553,0.0548225,1.60237,1
309,6486,7,22,7.92951,16.1719,0.477011,0,0,0
309,6486,7,23,10.0208,12.5329,0.801343,0.116198,4.40898,1
309,6486,7,24,7.79295,16.5509,0.869804,0.113676,0.38482,1
309,6486,7,25,7.77192,20.4799,0.454037,0.179553,0,0
309,6486,7,26,11.1859,22.5235,0.342776,0.237921,0,0
309,6486,7,27,8.99295,20.4823,0.762386,0.243272,0.977145,1
309,6486,7,28,8.79504,21.2779,0.378866,0.376118,0,0
309,6486,7,29,9.63351,15.8012,0.85083,0.42102,0.92535,1
309,6486,7,30,8.41816,15.0656,0.654214,0,0,0
309,6486,7,31,6.27583,18.7332,0.56798,0.0933316,0,0
309,6486,8,1,11.4116,22.994,0.821895,0,4.68352,1
309,6486,8,2,11.0779,16.9491,0.824422,0.296892,0,0
309,6486,8,3,8.69144,14.0018,0.950425,0,0,0
309,6486,8,4,8.75337,10.8841,0.809271,0.675923,0.500614,1
309,6486,8,5,10.1081,13.8565,0.852857,0.377406,3.45195,1
309,6486,8,6,8.50978,14.6375,0.875687,0.0908622,0.0879678,1
309,6486,8,7,6.43628,17.9112,0.829031,0,0,0
309,6486,8,8,7.1753,17.3681,0.915993,0,2.68274,1
309,6486,8,9,9.38179,21.8049,0.951495,0,22.3062,1
309,6486,8,10,9.1071,13.3167,0.889221,0.855701,5.08534,1
309,6486,8,11,9.81757,15.3422,0.920049,0.76374,0.586008,1
309,6486,8,12,5.35691,12.1024,0.915344,0,0.878267,1
309,6486,8,13,7.0106,18.2599,0.811869,0,0,0
309,6486,8,14,2.73072,10.687,0.815773,0,0,0
309,6486,8,15,7.81564,16.6666,0.906115,1.41115,1.73043,1
309,6486,8,16,8.42667,11.4848,1,0,0.347535,1
309,6486,8,17,3.67341,13.7743,1,0.706028,0,0
309,6486,8,18,5.60623,11.2647,0.782653,0,0,0
309,6486,8,19,8.46619,17.2855,0.971696,0,5.21624,1
309,6486,8,20,9.68961,12.1691,1,1.18191,0.590995,1
309,6486,8,21,7.03386,9.79163,1,0,5.485,1
309,6486,8,22,6.89454,11.8066,0.96191,0.787804,1.24688,1
309,6486,8,23,8.95403,15.82,0.895963,0.118471,2.24284,1
309,6486,8,24,7.45053,11.7332,0.917851,0,8.48238,1
309,6486,8,25,4.3139,9.34138,0.591471,0,0,0
309,6486,8,26,7.59523,16.1888,0.935404,0.601166,1.29613,1
309,6486,8,27,8.46978,11.6688,0.879822,0.503298,4.81764,1
309,6486,8,28,5.32688,8.07231,0.918643,0.455646,0.188201,1
309,6486,8,29,3.6883,12.5943,0.57433,0,0,0
309,6486,8,30,3.66758,11.8924,0.562332,0,0,0
309,6486,8,31,4.77272,10.3548,1,0.0693513,1.07294,1
309,6486,9,1,4.20474,11.5578,0.445246,0,0,0
309,6486,9,2,6.5092,9.20519,0.884279,0,1.86033,1
309,6486,9,3,4.90123,14.0479,0.932123,0,2.28319,1
309,6486,9,4,7.88018,16.7987,0.997797,0,3.35641,1
309,6486,9,5,7.72195,9.12691,0.942983,0,1.43648,1
309,6486,9,6,5.79464,13.1205,0.91652,0,0.226391,1
309,6486,9,7,4.89159,15.5914,0.951708,0,0.310073,1
309,6486,9,8,4.96547,11.1968,0.960702,0,1.28887,1
309,6486,9,9,3.70554,5.72373,0.943203,0,8.17544,1
309,6486,9,10,3.52414,10.5487,0.922153,0,17.1581,1
309,6486,9,11,4.0238,10.4564,0.783904,0,3.1549,1
309,6486,9,12,2.91041,13.8647,0.596367,0,0,0
309,6486,9,13,4.09646,6.8431,0.867477,0,3.17615,1
309,6486,9,14,0.985043,11.1915,0.499407,0,0,0
309,6486,9,15,2.8866,4.71388,1,0,25.471,1
309,6486,9,16,4.41249,9.18345,0.85753,0,0.110808,1
309,6486,9,17,2.78975,8.97882,0.614779,0,0,0
309,6486,9,18,3.58711,8.76324,0.942049,0,0.957089,1
309,6486,9,19,3.42833,6.36506,0.879279,0,0.94006,1
309,6486,9,20,1.10931,1.19982,0.908132,0,0.425371,1
309,6486,9,21,4.99577,8.96719,0.972983,0,1.10816,1
309,6486,9,22,3.80775,10.3084,0.903436,0,0.0410703,1
309,6486,9,23,3.49652,10.3626,0.626944,0,0,0
309,6486,9,24,4.39118,6.592,0.98863,0,3.4876,1
309,6486,9,25,1.34796,8.71766,0.988573,0,1.94051,1
309,6486,9,26,0.596278,0.785153,0.965798,0.00766034,0.846554,1
309,6486,9,27,-1.1152,2.82361,0.830245,0,9.52359,1
309,6486,9,28,0.540486,3.43513,0.934839,0,12.1547,1
309,6486,9,29,1.07066,5.16201,0.86683,0.104368,2.10345,1
309,6486,9,30,-1.41595,7.33555,0.862124,0,0,0
309,6486,10,1,1.90499,6.42369,0.887257,0,13.6759,1
309,6486,10,2,4.72548,9.5522,0.836429,0,0,0
309,6486,10,3,0.481755,4.04696,0.675051,1.78405,0,0
309,6486,10,4,-1.16635,1.45296,1,1.42789,0,0
309,6486,10,5,-1.39835,8.05097,0.697463,0.667597,0,0
309,6486,10,6,1.1712,4.46165,0.893978,0.520238,4.15746,1
309,6486,10,7,-0.365959,3.90368,0.982396,1.90235,1.08389,1
309,6486,10,8,0.744995,7.40382,1,1.52185,0,0
309,6486,10,9,0.360663,4.82714,0.922246,1.31837,1.13733,1
309,6486,10,10,0.605481,5.07521,0.993459,1.83085,6.38402,1
309,6486,10,11,-2.22793,8.89853,0.93898,0.787386,0.0142041,1
309,6486,10,12,0.351405,8.14499,0.938159,1.94879,24.1272,1
309,6486,10,13,0.751357,2.368,0.933303,2.63086,0.425144,1
309,6486,10,14,0.727726,5.72426,0.981258,1.57189,2.07823,1
309,6486,10,15,-0.958896,5.41688,0.953589,1.81135,8.19625,1
309,6486,10,16,-1.77872,-1.11165,0.957455,0,8.70443,1
309,6486,10,17,-3.52727,3.19882,0.998677,1.91815,4.84281,1
309,6486,10,18,-2.48933,4.00247,0.992155,1.09616,0,0
309,6486,10,19,-0.319955,5.00086,0.922691,2.49005,1.26237,1
309,6486,10,20,-1.95229,6.51948,0.805261,1.42802,0,0
309,6486,10,21,-2.77388,5.68508,0.567733,1.22282,0,0
309,6486,10,22,-2.04828,1.88699,0.790409,0,0,0
309,6486,10,23,-1.07367,1.66461,0.936602,2.15543,1.22028,1
309,6486,10,24,-0.887487,1.85247,1,1.27382,1.11835,1
309,6486,10,25,-3.79424,-2.8176,0.953251,3.30687,2.50707,1
309,6486,10,26,-5.3205,-3.1982,0.960596,3.82978,0,0
309,6486,10,27,-2.2493,1.29761,1,2.62206,4.22944,1
309,6486,10,28,-2.5751,3.75746,0.989407,2.42787,6.59917,1
309,6486,10,29,-4.21416,0.0793312,1,1.15721,0.114796,1
309,6486,10,30,-5.55156,4.74242,0.754614,1.65326,0,0
309,6486,10,31,-3.61642,4.64697,0.937834,2.0038,2.62028,1
309,6486,11,1,-1.58396,5.43734,1,2.33985,1.835,1
309,6486,11,2,-3.59872,-0.780389,0.970365,0.34798,0.885998,1
309,6486,11,3,-3.9134,1.46425,0.990614,1.91387,1.18039,1
309,6486,11,4,-6.17171,-2.94606,0.449663,0,0,0
309,6486,11,5,-7.17436,3.5687,0.729981,2.86628,0,0
309,6486,11,6,-3.74282,0.504337,1,0.545149,3.54745,1
309,6486,11,7,-2.72513,-2.00376,0.994911,1.64791,4.95752,1
309,6486,11,8,-5.75771,0.280106,0.933182,1.09455,2.56884,1
309,6486,11,9,-4.9618,-4.13928,0.762802,1.65883,0,0
309,6486,11,10,-3.81848,1.67967,0.96575,2.00696,1.70144,1
309,6486,11,11,-3.81635,0.57724,0.942744,0.87474,7.96803,1
309,6486,11,12,-8.31101,6.67347,0.514077,0.765193,0,0
309,6486,11,13,-4.13048,-2.15844,0.960721,2.00507,0.697552,1
309,6486,11,14,-6.63308,-2.7153,0.893362,2.04236,2.24321,1
309,6486,11,15,-8.27383,1.53539,0.9731,0,4.09,1
309,6486,11,16,-4.57224,-2.22901,0.962141,1.53846,0.038624,1
309,6486,11,17,-7.30349,6.81482,0.952975,0,1.19021,1
309,6486,11,18,-1.98048,7.83525,0.996745,1.12039,3.49181,1
309,6486,11,19,-7.5917,3.33465,0.569044,0.704483,0,0
309,6486,11,20,-6.91356,-0.0243718,1,0.572238,0,0
309,6486,11,21,-6.91451,0.769897,0.508715,0.165209,0,0
309,6486,11,22,-9.91362,-2.85021,0.575125,0,0,0
309,6486,11,23,-7.77461,-1.78207,0.926426,0.809088,0,0
309,6486,11,24,-3.78304,2.6993,0.959822,0.302468,4.41884,1
309,6486,11,25,-5.30018,-1.42607,0.98059,1.31443,3.70883,1
309,6486,11,26,-6.42893,-2.41561,0.909934,0,15.0418,1
309,6486,11,27,-5.64167,2.95649,0.884191,1.13271,2.82138,1
309,6486,11,28,-5.25639,2.92315,0.897294,1.55831,4.92245,1
309,6486,11,29,-4.38904,3.81291,0.90839,0.569721,0.345842,1
309,6486,11,30,-5.14647,3.47021,0.890056,0.883907,1.74427,1
309,6486,12,1,-4.41937,3.92974,0.887361,0.395982,2.51692,1
309,6486,12,2,-4.71262,9.30945,0.968886,1.00787,0.8469,1
309,6486,12,3,-7.66022,-0.198713,0.682944,0,0,0
309,6486,12,4,-1.9006,2.27493,0.974916,0.158645,0.338011,1
309,6486,12,5,-2.77501,-0.338207,0.944413,0.528609,3.03516,1
309,6486,12,6,-2.98211,-1.63238,0.803246,0.321662,1.78658,1
309,6486,12,7,-6.25521,2.19692,0.91699,0.128643,6.03316,1
309,6486,12,8,-5.21813,0.605049,0.823107,0,0.741979,1
309,6486,12,9,-3.71523,0.920695,0.451047,0.234038,0,0
309,6486,12,10,-3.25863,4.93248,0.845564,0.0506609,0.00411295,1
309,6486,12,11,-5.39684,12.2386,0.442887,0.170698,0,0
309,6486,12,12,-6.61342,4.77962,0.544715,0.504824,0,0
309,6486,12,13,-3.55161,3.06156,1,0.0437925,1.85168,1
309,6486,12,14,-0.747244,1.97871,0.956337,0.111694,3.79588,1
309,6486,12,15,-2.86788,2.432,0.8374,0.382981,0.0181781,1
309,6486,12,16,-5.8936,-0.951779,0.869732,0,3.286,1
309,6486,12,17,-4.54004,1.98947,0.839965,0.123563,1.8282,1
309,6486,12,18,-2.37187,1.13306,1,0,7.19673,1
309,6486,12,19,-7.92678,-1.2078,0.736218,0,1.3873,1
309,6486,12,20,-6.93995,-0.549463,0.838157,0,0.484566,1
309,6486,12,21,-5.2048,-1.58073,0.922162,0,1.55075,1
309,6486,12,22,-2.82139,1.62082,0.872701,0.135596,4.12961,1
309,6486,12,23,-2.30087,0.258756,0.891738,0.103977,1.06892,1
309,6486,12,24,-7.29148,2.70368,0.891362,0.0515851,3.21262,1
309,6486,12,25,-7.09769,4.35536,0.576844,0,0,0
309,6486,12,26,-11.6375,-2.80944,0.654826,0,0,0
309,6486,12,27,-9.61723,1.78643,0.308617,0.0479844,0,0
309,6486,12,28,-10.5498,0.0238497,0.410235,0,0,0
309,6486,12,29,-6.98153,-1.24696,0.53095,0.0718588,0,0
309,6486,12,30,-5.10205,1.91949,0.701608,0.0828943,2.99073,1
309,6486,12,31,-7.8375,-1.30424,0.37627,0,0,0
309,6487,1,1,-5.49766,5.83362,0.665988,0,0,0
309,6487,1,2,-10.4387,-0.902414,1,0,3.50565,1
309,6487,1,3,-6.40996,1.71421,1,0,13.4409,1
309,6487,1,4,-9.93175,0.18378,0.440719,0,0,0
309,6487,1,5,-4.54483,0.145491,0.84338,0,0.335014,1
309,6487,1,6,-7.91255,-3.3813,0.949406,0,2.14036,1
309,6487,1,7,-5.9938,-1.17432,0.969392,0,0.0355328,1
309,6487,1,8,-9.6159,0.927075,0.98809,0,0.150835,1
309,6487,1,9,-5.28632,4.0855,0.968045,0,2.23471,1
309,6487,1,10,-9.38488,4.07213,0.775179,0,0,0
309,6487,1,11,-7.69211,0.793647,0.878406,0,0,0
309,6487,1,12,-10.4471,-6.02568,0.961818,0,8.13292,1
309,6487,1,13,-8.11201,-2.01398,0.954488,0,3.4248,1
309,6487,1,14,-4.97665,-0.898842,0.941242,0,2.66901,1
309,6487,1,15,-10.7987,-5.77625,0.991965,0,0.801046,1
309,6487,1,16,-9.88618,-0.74974,0.61553,0,0,0
309,6487,1,17,-6.88938,-1.01857,0.897041,0,0.0761646,1
309,6487,1,18,-7.09018,5.29311,0.983567,0,0.170691,1
309,6487,1,19,-6.16137,0.748458,0.963861,0,4.91474,1
309,6487,1,20,-9.35929,-0.383726,0.939243,0,0.206479,1
309,6487,1,21,-8.10496,3.61345,0.836959,0,0.00189293,1
309,6487,1,22,-10.6928,0.705445,0.581704,0,0,0
309,6487,1,23,-6.32464,1.36438,0.906024,0,0.0562566,1
309,6487,1,24,-8.5091,-7.19789,0.994854,0,5.56898,1
309,6487,1,25,-11.5997,5.04477,0.997553,0,0,0
309,6487,1,26,-9.69443,3.0603,0.556718,0,0,0
309,6487,1,27,-9.354,-8.25507,0.956862,0,4.93877,1
309,6487,1,28,-13.7176,-5.21589,0.684306,0.339064,0,0
309,6487,1,29,-10.1393,-1.74454,1,0.260774,0.633789,1
309,6487,1,30,-10.157,-4.60067,1,0.500878,0,0
309,6487,1,31,-10.3171,0.23924,0.974375,0.165261,0.132541,1
309,6487,2,1,-14.0445,-4.00643,0.671793,0.0034449,0,0
309,6487,2,2,-13.0323,-3.68039,0.889466,0,0.107827,1
309,6487,2,3,-9.9261,-3.11122,0.98207,0.395453,1.52816,1
309,6487,2,4,-11.6264,-0.754852,0.898682,0.420338,0.828497,1
309,6487,2,5,-4.54363,-2.92134,1,0,5.94963,1
309,6487,2,6,-16.6707,-3.1201,0.590208,0,0,0
309,6487,2,7,-13.0487,-7.99897,0.737982,0.0566342,0,0
309,6487,2,8,-8.60348,-2.54521,0.755296,0.38973,2.43664,1
309,6487,2,9,-13.081,-6.54758,0.506642,0,0,0
309,6487,2,10,-11.6088,-4.57532,0.866635,0,5.41976,1
309,6487,2,11,-9.036,-1.2293,0.852482,0.21093,1.49807,1
309,6487,2,12,-14.6349,-9.22672,0.652509,0.0565853,0,0
309,6487,2,13,-9.89892,-4.87306,0.979869,0.862205,2.87078,1
309,6487,2,14,-15.482,-7.28897,0.63083,0,0,0
309,6487,2,15,-9.19576,-2.22729,0.999448,0.00907371,1.96811,1
309,6487,2,16,-10.2389,-5.50424,0.362131,0,0,0
309,6487,2,17,-9.49103,-8.46574,0.841368,0.777062,1.24139,1
309,6487,2,18,-11.0786,-8.38547,0.858485,1.14625,6.38754,1
309,6487,2,19,-10.6627,-2.86199,0.395367,0.947161,0,0
309,6487,2,20,-12.9818,-9.17341,0.865431,1.28348,0.214776,1
309,6487,2,21,-13.4568,-2.58997,0.246878,0,0,0
309,6487,2,22,-8.66578,-2.9542,1,1.2032,13.1874,1
309,6487,2,23,-9.03241,-6.765,0.986898,1.51596,2.81353,1
309,6487,2,24,-12.9141,-2.65726,0.983389,2.29489,4.27626,1
309,6487,2,25,-9.08985,0.00543022,0.838509,0.79019,0,0
309,6487,2,26,-6.53932,-2.17994,1,1.49755,2.98314,1
309,6487,2,27,-11.2592,-3.73374,0.951097,1.03577,0.254041,1
309,6487,2,28,-9.69469,-5.28732,0.99749,1.59656,1.1477,1
309,6487,3,1,-12.2137,-12.052,0.909494,4.53201,0,0
309,6487,3,2,-8.44578,2.87369,0.882902,2.32204,1.48533,1
309,6487,3,3,-10.1263,-7.3519,0.988739,1.8933,5.91118,1
309,6487,3,4,-8.29954,-2.14524,1,4.69599,1.16068,1
309,6487,3,5,-12.6288,-5.14163,0.986675,1.54968,2.00177,1
309,6487,3,6,-11.5416,-1.47561,0.866261,1.94353,0,0
309,6487,3,7,-11.4125,-1.54019,0.938973,7.3047,2.93174,1
309,6487,3,8,-10.3452,-0.801953,0.981018,2.40587,1.90918,1
309,6487,3,9,-11.7952,-3.79737,0.508356,4.60194,0,0
309,6487,3,10,-7.13995,-0.131862,0.932434,0,0.51537,1
309,6487,3,11,-10.4461,-0.554614,0.944254,6.02343,2.40266,1
309,6487,3,12,-9.26347,0.923589,1,5.02056,11.2224,1
309,6487,3,13,-12.6504,-1.08902,1,4.57033,0,0
309,6487,3,14,-9.10877,-1.89259,0.950381,5.16366,4.39893,1
309,6487,3,15,-12.0216,-1.41375,0.634065,4.49212,0,0
309,6487,3,16,-8.49979,2.5442,1,5.33787,3.25197,1
